Channel			  :,CH1
Frequency			  :,F=3.021MHz
Period 			  :,T=320.0ns
PK-PK				  :,Vpp=2.020V
Average			  :,V=50.47mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,1X
Voltage per ADC value:,20.00mV
Time interval		  :,0.02uS

index,CH1_Voltage(mV)
5630,680.00
5631,580.00
5632,360.00
5633,80.00
5634,-200.00
5635,-440.00
5636,-600.00
5637,-640.00
5638,-560.00
5639,-340.00
5640,-60.00
5641,220.00
5642,460.00
5643,640.00
5644,680.00
5645,600.00
5646,400.00
5647,120.00
5648,-160.00
5649,-420.00
5650,-600.00
5651,-660.00
5652,-580.00
5653,-360.00
5654,-100.00
5655,180.00
5656,440.00
5657,620.00
5658,680.00
5659,620.00
5660,420.00
5661,140.00
5662,-140.00
5663,-400.00
5664,-580.00
5665,-640.00
5666,-580.00
5667,-380.00
5668,-120.00
5669,160.00
5670,420.00
5671,620.00
5672,680.00
5673,620.00
5674,440.00
5675,180.00
5676,-120.00
5677,-360.00
5678,-560.00
5679,-640.00
5680,-600.00
5681,-420.00
5682,-160.00
5683,120.00
5684,380.00
5685,600.00
5686,660.00
5687,640.00
5688,460.00
5689,220.00
5690,-60.00
5691,-340.00
5692,-540.00
5693,-640.00
5694,-600.00
5695,-440.00
5696,-200.00
5697,80.00
5698,360.00
5699,580.00
5700,660.00
5701,660.00
5702,480.00
5703,240.00
5704,-40.00
5705,-340.00
5706,-540.00
5707,-640.00
5708,-620.00
5709,-460.00
5710,-220.00
5711,60.00
5712,340.00
5713,560.00
5714,660.00
5715,660.00
5716,500.00
5717,280.00
5718,0.00
5719,-300.00
5720,-520.00
5721,-640.00
5722,-620.00
5723,-480.00
5724,-240.00
5725,40.00
5726,320.00
5727,560.00
5728,660.00
5729,660.00
5730,520.00
5731,300.00
5732,0.00
5733,-280.00
5734,-500.00
5735,-620.00
5736,-640.00
5737,-500.00
5738,-280.00
5739,0.00
5740,320.00
5741,540.00
5742,660.00
5743,660.00
5744,540.00
5745,320.00
5746,20.00
5747,-260.00
5748,-480.00
5749,-620.00
5750,-640.00
5751,-520.00
5752,-300.00
5753,-20.00
5754,260.00
5755,520.00
5756,660.00
5757,660.00
5758,560.00
5759,340.00
5760,60.00
5761,-220.00
5762,-460.00
5763,-620.00
5764,-640.00
5765,-540.00
5766,-340.00
5767,-40.00
5768,240.00
5769,500.00
5770,640.00
5771,660.00
5772,580.00
5773,360.00
5774,80.00
5775,-200.00
5776,-440.00
5777,-600.00
5778,-660.00
5779,-560.00
5780,-340.00
5781,-80.00
5782,220.00
5783,460.00
5784,640.00
5785,680.00
5786,600.00
5787,400.00
5788,120.00
5789,-160.00
5790,-420.00
5791,-600.00
5792,-660.00
5793,-580.00
5794,-380.00
5795,-100.00
5796,180.00
5797,440.00
5798,620.00
5799,660.00
5800,620.00
5801,400.00
5802,140.00
5803,-160.00
5804,-400.00
5805,-580.00
5806,-660.00
5807,-580.00
5808,-380.00
5809,-140.00
5810,160.00
5811,420.00
5812,620.00
5813,680.00
5814,640.00
5815,440.00
5816,180.00
5817,-100.00
5818,-380.00
5819,-580.00
5820,-640.00
5821,-600.00
5822,-420.00
5823,-160.00
5824,120.00
5825,400.00
5826,600.00
5827,660.00
5828,640.00
5829,460.00
5830,220.00
5831,-80.00
5832,-340.00
5833,-560.00
5834,-640.00
5835,-600.00
5836,-440.00
5837,-200.00
5838,100.00
5839,360.00
5840,580.00
5841,660.00
5842,640.00
5843,480.00
5844,240.00
5845,-40.00
5846,-340.00
5847,-540.00
5848,-640.00
5849,-620.00
5850,-460.00
5851,-240.00
5852,60.00
5853,340.00
5854,580.00
5855,680.00
5856,660.00
5857,500.00
5858,260.00
5859,-20.00
5860,-320.00
5861,-520.00
5862,-640.00
5863,-620.00
5864,-480.00
5865,-240.00
5866,40.00
5867,320.00
5868,540.00
5869,660.00
5870,660.00
5871,520.00
5872,280.00
5873,0.00
5874,-300.00
5875,-500.00
5876,-640.00
5877,-620.00
5878,-500.00
5879,-280.00
5880,0.00
5881,320.00
5882,540.00
5883,660.00
5884,660.00
5885,540.00
5886,320.00
5887,20.00
5888,-260.00
5889,-480.00
5890,-640.00
5891,-640.00
5892,-520.00
5893,-300.00
5894,0.00
5895,280.00
5896,520.00
5897,660.00
5898,660.00
5899,560.00
5900,320.00
5901,60.00
5902,-240.00
5903,-460.00
5904,-620.00
5905,-640.00
5906,-520.00
5907,-320.00
5908,-40.00
5909,260.00
5910,500.00
5911,660.00
5912,660.00
5913,580.00
5914,360.00
5915,80.00
5916,-220.00
5917,-460.00
5918,-600.00
5919,-640.00
5920,-540.00
5921,-340.00
5922,-60.00
5923,220.00
5924,460.00
5925,640.00
5926,660.00
5927,600.00
5928,400.00
5929,120.00
5930,-160.00
5931,-420.00
5932,-600.00
5933,-640.00
5934,-560.00
5935,-360.00
5936,-80.00
5937,200.00
5938,460.00
5939,640.00
5940,660.00
5941,600.00
5942,400.00
5943,140.00
5944,-140.00
5945,-400.00
5946,-580.00
5947,-640.00
5948,-580.00
5949,-380.00
5950,-120.00
5951,180.00
5952,440.00
5953,620.00
5954,680.00
5955,620.00
5956,420.00
5957,180.00
5958,-140.00
5959,-380.00
5960,-580.00
5961,-640.00
5962,-600.00
5963,-420.00
5964,-160.00
5965,140.00
5966,400.00
5967,620.00
5968,660.00
5969,640.00
5970,460.00
5971,200.00
5972,-80.00
5973,-360.00
5974,-580.00
5975,-680.00
5976,-620.00
5977,-440.00
5978,-180.00
5979,120.00
5980,360.00
5981,560.00
5982,620.00
5983,560.00
5984,420.00
5985,260.00
5986,80.00
5987,-60.00
5988,-160.00
5989,-240.00
5990,-320.00
5991,-380.00
5992,-480.00
5993,-540.00
5994,-540.00
5995,-480.00
5996,-380.00
5997,-220.00
5998,-40.00
5999,140.00
6000,280.00
6001,120.00
6002,-60.00
6003,-280.00
6004,-480.00
6005,-620.00
6006,-660.00
6007,-600.00
6008,-460.00
6009,-280.00
6010,-60.00
6011,120.00
6012,260.00
6013,300.00
6014,260.00
6015,120.00
6016,-60.00
6017,-280.00
6018,-460.00
6019,-600.00
6020,-640.00
6021,-600.00
6022,-460.00
6023,-280.00
6024,-60.00
6025,100.00
6026,260.00
6027,300.00
6028,260.00
6029,120.00
6030,-60.00
6031,-280.00
6032,-460.00
6033,-600.00
6034,-660.00
6035,-600.00
6036,-480.00
6037,-320.00
6038,-100.00
6039,100.00
6040,240.00
6041,320.00
6042,280.00
6043,160.00
6044,-20.00
6045,-240.00
6046,-440.00
6047,-600.00
6048,-660.00
6049,-620.00
6050,-500.00
6051,-320.00
6052,-100.00
6053,80.00
6054,240.00
6055,300.00
6056,260.00
6057,140.00
6058,-20.00
6059,-240.00
6060,-420.00
6061,-580.00
6062,-640.00
6063,-620.00
6064,-500.00
6065,-340.00
6066,-120.00
6067,60.00
6068,220.00
6069,300.00
6070,280.00
6071,160.00
6072,0.00
6073,-200.00
6074,-400.00
6075,-560.00
6076,-660.00
6077,-640.00
6078,-540.00
6079,-340.00
6080,-140.00
6081,40.00
6082,200.00
6083,300.00
6084,280.00
6085,180.00
6086,0.00
6087,-180.00
6088,-360.00
6089,-540.00
6090,-640.00
6091,-640.00
6092,-540.00
6093,-360.00
6094,-180.00
6095,20.00
6096,200.00
6097,300.00
6098,300.00
6099,200.00
6100,20.00
6101,-180.00
6102,-360.00
6103,-540.00
6104,-640.00
6105,-640.00
6106,-560.00
6107,-400.00
6108,-200.00
6109,0.00
6110,180.00
6111,280.00
6112,300.00
6113,220.00
6114,40.00
6115,-140.00
6116,-340.00
6117,-520.00
6118,-620.00
6119,-640.00
6120,-580.00
6121,-400.00
6122,-220.00
6123,0.00
6124,160.00
6125,280.00
6126,300.00
6127,220.00
6128,60.00
6129,-120.00
6130,-340.00
6131,-500.00
6132,-620.00
6133,-640.00
6134,-580.00
6135,-420.00
6136,-240.00
6137,-20.00
6138,160.00
6139,280.00
6140,300.00
6141,240.00
6142,80.00
6143,-100.00
6144,-320.00
6145,-500.00
6146,-620.00
6147,-660.00
6148,-600.00
6149,-460.00
6150,-260.00
6151,-40.00
6152,120.00
6153,260.00
6154,300.00
6155,240.00
6156,100.00
6157,-80.00
6158,-300.00
6159,-480.00
6160,-600.00
6161,-640.00
6162,-580.00
6163,-440.00
6164,-280.00
6165,-60.00
6166,120.00
6167,240.00
6168,300.00
6169,240.00
6170,120.00
6171,-60.00
6172,-280.00
6173,-460.00
6174,-600.00
6175,-640.00
6176,-620.00
6177,-480.00
6178,-300.00
6179,-80.00
6180,100.00
6181,240.00
6182,300.00
6183,260.00
6184,140.00
6185,-40.00
6186,-260.00
6187,-440.00
6188,-580.00
6189,-660.00
6190,-620.00
6191,-500.00
6192,-320.00
6193,-100.00
6194,80.00
6195,240.00
6196,300.00
6197,260.00
6198,140.00
6199,-20.00
6200,-260.00
6201,-440.00
6202,-580.00
6203,-640.00
6204,-620.00
6205,-500.00
6206,-340.00
6207,-120.00
6208,80.00
6209,240.00
6210,300.00
6211,280.00
6212,160.00
6213,0.00
6214,-220.00
6215,-400.00
6216,-560.00
6217,-660.00
6218,-640.00
6219,-520.00
6220,-340.00
6221,-140.00
6222,40.00
6223,200.00
6224,300.00
6225,280.00
6226,180.00
6227,0.00
6228,-200.00
6229,-380.00
6230,-540.00
6231,-620.00
6232,-620.00
6233,-540.00
6234,-360.00
6235,-180.00
6236,20.00
6237,180.00
6238,300.00
6239,300.00
6240,200.00
6241,20.00
6242,-180.00
6243,-380.00
6244,-540.00
6245,-640.00
6246,-660.00
6247,-560.00
6248,-380.00
6249,-180.00
6250,0.00
6251,180.00
6252,280.00
6253,280.00
6254,200.00
6255,40.00
6256,-140.00
6257,-340.00
6258,-520.00
6259,-620.00
6260,-660.00
6261,-580.00
6262,-400.00
6263,-220.00
6264,0.00
6265,160.00
6266,280.00
6267,300.00
6268,220.00
6269,60.00
6270,-140.00
6271,-340.00
6272,-520.00
6273,-640.00
6274,-660.00
6275,-580.00
6276,-420.00
6277,-240.00
6278,-20.00
6279,160.00
6280,280.00
6281,300.00
6282,240.00
6283,80.00
6284,-120.00
6285,-320.00
6286,-500.00
6287,-620.00
6288,-660.00
6289,-580.00
6290,-440.00
6291,-260.00
6292,-40.00
6293,140.00
6294,260.00
6295,300.00
6296,240.00
6297,100.00
6298,-80.00
6299,-300.00
6300,-480.00
6301,-600.00
6302,-640.00
6303,-600.00
6304,-460.00
6305,-280.00
6306,-60.00
6307,120.00
6308,260.00
6309,320.00
6310,260.00
6311,100.00
6312,-80.00
6313,-300.00
6314,-460.00
6315,-600.00
6316,-660.00
6317,-600.00
6318,-480.00
6319,-300.00
6320,-100.00
6321,100.00
6322,240.00
6323,300.00
6324,260.00
6325,140.00
6326,-40.00
6327,-260.00
6328,-440.00
6329,-600.00
6330,-660.00
6331,-620.00
6332,-500.00
6333,-320.00
6334,-120.00
6335,80.00
6336,240.00
6337,300.00
6338,260.00
6339,140.00
6340,-40.00
6341,-260.00
6342,-440.00
6343,-580.00
6344,-660.00
6345,-620.00
6346,-500.00
6347,-340.00
6348,-120.00
6349,60.00
6350,220.00
6351,300.00
6352,280.00
6353,160.00
6354,0.00
6355,-220.00
6356,-400.00
6357,-560.00
6358,-660.00
6359,-640.00
6360,-540.00
6361,-360.00
6362,-160.00
6363,40.00
6364,220.00
6365,300.00
6366,280.00
6367,180.00
6368,0.00
6369,-200.00
6370,-400.00
6371,-560.00
6372,-640.00
6373,-620.00
6374,-540.00
6375,-360.00
6376,-180.00
6377,20.00
6378,200.00
6379,280.00
6380,280.00
6381,180.00
6382,0.00
6383,-200.00
6384,-380.00
6385,-540.00
6386,-640.00
6387,-640.00
6388,-560.00
6389,-400.00
6390,-200.00
6391,0.00
6392,200.00
6393,300.00
6394,300.00
6395,200.00
6396,20.00
6397,-160.00
6398,-340.00
6399,-480.00
6400,-520.00
6401,-500.00
6402,-440.00
6403,-340.00
6404,-260.00
6405,-200.00
6406,-180.00
6407,-180.00
6408,-220.00
6409,-260.00
6410,-280.00
6411,-300.00
6412,-320.00
6413,-320.00
6414,-300.00
6415,-300.00
6416,-300.00
6417,-280.00
6418,-280.00
6419,-300.00
6420,-300.00
6421,-300.00
6422,-300.00
6423,-300.00
6424,-300.00
6425,-300.00
6426,-320.00
6427,-320.00
6428,-320.00
6429,-300.00
6430,-300.00
6431,-300.00
6432,-300.00
6433,-300.00
6434,-320.00
6435,-320.00
6436,-320.00
6437,-320.00
6438,-300.00
6439,-300.00
6440,-300.00
6441,-300.00
6442,-300.00
6443,-300.00
6444,-300.00
6445,-320.00
6446,-320.00
6447,-300.00
6448,-300.00
6449,-300.00
6450,-300.00
6451,-300.00
6452,-320.00
6453,-320.00
6454,-320.00
6455,-320.00
6456,-320.00
6457,-320.00
6458,-300.00
6459,-300.00
6460,-300.00
6461,-300.00
6462,-320.00
6463,-320.00
6464,-300.00
6465,-300.00
6466,-300.00
6467,-300.00
6468,-300.00
6469,-300.00
6470,-300.00
6471,-300.00
6472,-320.00
6473,-320.00
6474,-320.00
6475,-320.00
6476,-300.00
6477,-300.00
6478,-300.00
6479,-300.00
6480,-320.00
6481,-320.00
6482,-320.00
6483,-320.00
6484,-320.00
6485,-300.00
6486,-300.00
6487,-300.00
6488,-300.00
6489,-300.00
6490,-300.00
6491,-320.00
6492,-320.00
6493,-300.00
6494,-300.00
6495,-300.00
6496,-300.00
6497,-300.00
6498,-300.00
6499,-320.00
6500,-320.00
6501,-320.00
6502,-320.00
6503,-320.00
6504,-300.00
6505,-300.00
6506,-300.00
6507,-300.00
6508,-300.00
6509,-320.00
6510,-320.00
6511,-320.00
6512,-300.00
6513,-300.00
6514,-300.00
6515,-300.00
6516,-300.00
6517,-300.00
6518,-320.00
6519,-320.00
6520,-320.00
6521,-320.00
6522,-320.00
6523,-300.00
6524,-300.00
6525,-300.00
6526,-320.00
6527,-320.00
6528,-320.00
6529,-320.00
6530,-320.00
6531,-320.00
6532,-300.00
6533,-300.00
6534,-300.00
6535,-300.00
6536,-300.00
6537,-300.00
6538,-320.00
6539,-300.00
6540,-300.00
6541,-300.00
6542,-300.00
6543,-300.00
6544,-300.00
6545,-320.00
6546,-320.00
6547,-320.00
6548,-320.00
6549,-320.00
6550,-320.00
6551,-320.00
6552,-300.00
6553,-300.00
6554,-320.00
6555,-320.00
6556,-320.00
6557,-320.00
6558,-300.00
6559,-320.00
6560,-300.00
6561,-300.00
6562,-300.00
6563,-300.00
6564,-320.00
6565,-320.00
6566,-320.00
6567,-320.00
6568,-320.00
6569,-320.00
6570,-300.00
6571,-300.00
6572,-300.00
6573,-320.00
6574,-320.00
6575,-320.00
6576,-320.00
6577,-320.00
6578,-320.00
6579,-320.00
6580,-300.00
6581,-300.00
6582,-300.00
6583,-300.00
6584,-320.00
6585,-320.00
6586,-300.00
6587,-300.00
6588,-300.00
6589,-300.00
6590,-300.00
6591,-300.00
6592,-320.00
6593,-320.00
6594,-320.00
6595,-320.00
6596,-300.00
6597,-300.00
6598,-300.00
6599,-300.00
6600,-320.00
6601,-320.00
6602,-300.00
6603,-300.00
6604,-300.00
6605,-300.00
6606,-300.00
6607,-300.00
6608,-300.00
6609,-320.00
6610,-320.00
6611,-320.00
6612,-320.00
6613,-300.00
6614,-300.00
6615,-300.00
6616,-300.00
6617,-320.00
6618,-320.00
6619,-320.00
6620,-320.00
6621,-320.00
6622,-320.00
6623,-300.00
6624,-300.00
6625,-300.00
6626,-300.00
6627,-300.00
6628,-320.00
6629,-320.00
6630,-320.00
6631,-300.00
6632,-300.00
6633,-300.00
6634,-300.00
6635,-300.00
6636,-300.00
6637,-320.00
6638,-320.00
6639,-320.00
6640,-320.00
6641,-300.00
6642,-300.00
6643,-300.00
6644,-300.00
6645,-320.00
6646,-320.00
6647,-320.00
6648,-320.00
6649,-320.00
6650,-300.00
6651,-300.00
6652,-300.00
6653,-300.00
6654,-300.00
6655,-300.00
6656,-300.00
6657,-320.00
6658,-320.00
6659,-320.00
6660,-320.00
6661,-300.00
6662,-300.00
6663,-320.00
6664,-320.00
6665,-320.00
6666,-320.00
6667,-320.00
6668,-320.00
6669,-320.00
6670,-300.00
6671,-300.00
6672,-320.00
6673,-320.00
6674,-320.00
6675,-320.00
6676,-320.00
6677,-300.00
6678,-300.00
6679,-300.00
6680,-300.00
6681,-300.00
6682,-300.00
6683,-320.00
6684,-320.00
6685,-320.00
6686,-320.00
6687,-300.00
6688,-300.00
6689,-300.00
6690,-300.00
6691,-320.00
6692,-320.00
6693,-320.00
6694,-320.00
6695,-320.00
6696,-300.00
6697,-300.00
6698,-300.00
6699,-300.00
6700,-300.00
6701,-300.00
6702,-320.00
6703,-320.00
6704,-320.00
6705,-300.00
6706,-300.00
6707,-300.00
6708,-300.00
6709,-320.00
6710,-320.00
6711,-320.00
6712,-320.00
6713,-320.00
6714,-320.00
6715,-300.00
6716,-300.00
6717,-320.00
6718,-320.00
6719,-320.00
6720,-320.00
6721,-320.00
6722,-320.00
6723,-320.00
6724,-300.00
6725,-300.00
6726,-300.00
6727,-300.00
6728,-300.00
6729,-320.00
6730,-320.00
6731,-320.00
6732,-320.00
6733,-320.00
6734,-300.00
6735,-300.00
6736,-300.00
6737,-300.00
6738,-320.00
6739,-320.00
6740,-320.00
6741,-320.00
6742,-320.00
6743,-300.00
6744,-300.00
6745,-300.00
6746,-300.00
6747,-300.00
6748,-320.00
6749,-320.00
6750,-320.00
6751,-300.00
6752,-300.00
6753,-300.00
6754,-300.00
6755,-300.00
6756,-320.00
6757,-320.00
6758,-320.00
6759,-320.00
6760,-320.00
6761,-300.00
6762,-300.00
6763,-300.00
6764,-320.00
6765,-320.00
6766,-320.00
6767,-320.00
6768,-320.00
6769,-320.00
6770,-300.00
6771,-300.00
6772,-300.00
6773,-300.00
6774,-300.00
6775,-300.00
6776,-320.00
6777,-320.00
6778,-320.00
6779,-320.00
6780,-320.00
6781,-300.00
6782,-300.00
6783,-300.00
6784,-320.00
6785,-320.00
6786,-320.00
6787,-320.00
6788,-320.00
6789,-300.00
6790,-300.00
6791,-300.00
6792,-300.00
6793,-300.00
6794,-300.00
6795,-320.00
6796,-320.00
6797,-300.00
6798,-300.00
6799,-300.00
6800,-300.00
6801,-300.00
6802,-320.00
6803,-320.00
6804,-320.00
6805,-320.00
6806,-320.00
6807,-300.00
6808,-300.00
6809,-300.00
6810,-300.00
6811,-320.00
6812,-320.00
6813,-320.00
6814,-320.00
6815,-320.00
6816,-300.00
6817,-300.00
6818,-300.00
6819,-300.00
6820,-300.00
6821,-300.00
6822,-320.00
6823,-320.00
6824,-320.00
6825,-300.00
6826,-300.00
6827,-300.00
6828,-300.00
6829,-300.00
6830,-320.00
6831,-320.00
6832,-320.00
6833,-320.00
6834,-320.00
6835,-300.00
6836,-300.00
6837,-300.00
6838,-300.00
6839,-300.00
6840,-320.00
6841,-300.00
6842,-300.00
6843,-300.00
6844,-300.00
6845,-300.00
6846,-300.00
6847,-300.00
6848,-300.00
6849,-320.00
6850,-320.00
6851,-320.00
6852,-320.00
6853,-320.00
6854,-300.00
6855,-300.00
6856,-300.00
6857,-300.00
6858,-320.00
6859,-320.00
6860,-320.00
6861,-320.00
6862,-320.00
6863,-300.00
6864,-300.00
6865,-300.00
6866,-300.00
6867,-300.00
6868,-320.00
6869,-320.00
6870,-340.00
6871,-340.00
6872,-380.00
6873,-440.00
6874,-500.00
6875,-560.00
6876,-640.00
6877,-700.00
6878,-760.00
6879,-820.00
6880,-860.00
6881,-880.00
6882,-900.00
6883,-900.00
6884,-900.00
6885,-900.00
6886,-900.00
6887,-880.00
6888,-900.00
6889,-900.00
6890,-900.00
6891,-900.00
6892,-880.00
6893,-880.00
6894,-900.00
6895,-900.00
6896,-900.00
6897,-900.00
6898,-900.00
6899,-900.00
6900,-900.00
6901,-900.00
6902,-900.00
6903,-900.00
6904,-900.00
6905,-900.00
6906,-920.00
6907,-900.00
6908,-900.00
6909,-880.00
6910,-880.00
6911,-880.00
6912,-900.00
6913,-900.00
6914,-900.00
6915,-900.00
6916,-900.00
6917,-900.00
6918,-900.00
6919,-900.00
6920,-900.00
6921,-900.00
6922,-900.00
6923,-900.00
6924,-900.00
6925,-900.00
6926,-900.00
6927,-900.00
6928,-900.00
6929,-900.00
6930,-900.00
6931,-900.00
6932,-900.00
6933,-900.00
6934,-900.00
6935,-900.00
6936,-900.00
6937,-900.00
6938,-880.00
6939,-900.00
6940,-900.00
6941,-900.00
6942,-900.00
6943,-900.00
6944,-900.00
6945,-900.00
6946,-900.00
6947,-880.00
6948,-900.00
6949,-900.00
6950,-900.00
6951,-900.00
6952,-900.00
6953,-900.00
6954,-900.00
6955,-900.00
6956,-900.00
6957,-900.00
6958,-900.00
6959,-900.00
6960,-900.00
6961,-900.00
6962,-900.00
6963,-900.00
6964,-900.00
6965,-900.00
6966,-900.00
6967,-900.00
6968,-900.00
6969,-900.00
6970,-900.00
6971,-900.00
6972,-900.00
6973,-900.00
6974,-900.00
6975,-900.00
6976,-900.00
6977,-900.00
6978,-900.00
6979,-900.00
6980,-900.00
6981,-900.00
6982,-900.00
6983,-900.00
6984,-880.00
6985,-880.00
6986,-900.00
6987,-900.00
6988,-900.00
6989,-900.00
6990,-900.00
6991,-900.00
6992,-900.00
6993,-900.00
6994,-900.00
6995,-900.00
6996,-900.00
6997,-900.00
6998,-920.00
6999,-900.00
7000,-900.00
7001,-900.00
7002,-900.00
7003,-900.00
7004,-900.00
7005,-900.00
7006,-900.00
7007,-900.00
7008,-900.00
7009,-900.00
7010,-900.00
7011,-900.00
7012,-900.00
7013,-900.00
7014,-900.00
7015,-900.00
7016,-900.00
7017,-900.00
7018,-900.00
7019,-900.00
7020,-900.00
7021,-900.00
7022,-900.00
7023,-900.00
7024,-900.00
7025,-900.00
7026,-900.00
7027,-900.00
7028,-900.00
7029,-900.00
7030,-900.00
7031,-900.00
7032,-900.00
7033,-900.00
7034,-900.00
7035,-900.00
7036,-900.00
7037,-900.00
7038,-900.00
7039,-900.00
7040,-900.00
7041,-900.00
7042,-900.00
7043,-900.00
7044,-900.00
7045,-920.00
7046,-900.00
7047,-900.00
7048,-900.00
7049,-900.00
7050,-900.00
7051,-900.00
7052,-900.00
7053,-900.00
7054,-900.00
7055,-900.00
7056,-900.00
7057,-900.00
7058,-900.00
7059,-900.00
7060,-900.00
7061,-900.00
7062,-900.00
7063,-900.00
7064,-920.00
7065,-900.00
7066,-900.00
7067,-900.00
7068,-900.00
7069,-900.00
7070,-900.00
7071,-900.00
7072,-920.00
7073,-900.00
7074,-900.00
7075,-900.00
7076,-900.00
7077,-880.00
7078,-900.00
7079,-900.00
7080,-900.00
7081,-900.00
7082,-900.00
7083,-900.00
7084,-900.00
7085,-900.00
7086,-900.00
7087,-900.00
7088,-900.00
7089,-900.00
7090,-900.00
7091,-900.00
7092,-900.00
7093,-900.00
7094,-900.00
7095,-900.00
7096,-900.00
7097,-900.00
7098,-900.00
7099,-900.00
7100,-900.00
7101,-900.00
7102,-900.00
7103,-900.00
7104,-880.00
7105,-880.00
7106,-900.00
7107,-900.00
7108,-900.00
7109,-920.00
7110,-900.00
7111,-900.00
7112,-900.00
7113,-900.00
7114,-900.00
7115,-900.00
7116,-900.00
7117,-900.00
7118,-900.00
7119,-900.00
7120,-900.00
7121,-900.00
7122,-900.00
7123,-900.00
7124,-900.00
7125,-880.00
7126,-900.00
7127,-900.00
7128,-900.00
7129,-900.00
7130,-900.00
7131,-900.00
7132,-900.00
7133,-900.00
7134,-900.00
7135,-900.00
7136,-900.00
7137,-900.00
7138,-920.00
7139,-900.00
7140,-900.00
7141,-900.00
7142,-900.00
7143,-900.00
7144,-900.00
7145,-900.00
7146,-900.00
7147,-900.00
7148,-900.00
7149,-900.00
7150,-880.00
7151,-880.00
7152,-900.00
7153,-900.00
7154,-900.00
7155,-900.00
7156,-900.00
7157,-900.00
7158,-900.00
7159,-900.00
7160,-900.00
7161,-900.00
7162,-900.00
7163,-900.00
7164,-900.00
7165,-900.00
7166,-880.00
7167,-860.00
7168,-820.00
7169,-760.00
7170,-700.00
7171,-640.00
7172,-580.00
7173,-500.00
7174,-440.00
7175,-380.00
7176,-340.00
7177,-340.00
7178,-300.00
7179,-300.00
7180,-300.00
7181,-300.00
7182,-320.00
7183,-320.00
7184,-320.00
7185,-320.00
7186,-320.00
7187,-300.00
7188,-300.00
7189,-300.00
7190,-300.00
7191,-300.00
7192,-300.00
7193,-320.00
7194,-320.00
7195,-300.00
7196,-300.00
7197,-300.00
7198,-300.00
7199,-300.00
7200,-320.00
7201,-320.00
7202,-320.00
7203,-300.00
7204,-300.00
7205,-300.00
7206,-300.00
7207,-320.00
7208,-300.00
7209,-300.00
7210,-300.00
7211,-280.00
7212,-280.00
7213,-260.00
7214,-280.00
7215,-300.00
7216,-320.00
7217,-340.00
7218,-380.00
7219,-400.00
7220,-420.00
7221,-380.00
7222,-340.00
7223,-260.00
7224,-180.00
7225,-100.00
7226,-60.00
7227,-80.00
7228,-140.00
7229,-240.00
7230,-360.00
7231,-480.00
7232,-560.00
7233,-600.00
7234,-580.00
7235,-500.00
7236,-360.00
7237,-240.00
7238,-120.00
7239,-20.00
7240,0.00
7241,0.00
7242,-80.00
7243,-200.00
7244,-340.00
7245,-480.00
7246,-580.00
7247,-600.00
7248,-600.00
7249,-520.00
7250,-380.00
7251,-260.00
7252,-120.00
7253,-40.00
7254,0.00
7255,-20.00
7256,-100.00
7257,-200.00
7258,-340.00
7259,-460.00
7260,-560.00
7261,-600.00
7262,-580.00
7263,-520.00
7264,-380.00
7265,-280.00
7266,-140.00
7267,-40.00
7268,0.00
7269,0.00
7270,-80.00
7271,-200.00
7272,-340.00
7273,-440.00
7274,-540.00
7275,-600.00
7276,-600.00
7277,-540.00
7278,-420.00
7279,-280.00
7280,-160.00
7281,-40.00
7282,0.00
7283,0.00
7284,-60.00
7285,-180.00
7286,-320.00
7287,-420.00
7288,-540.00
7289,-600.00
7290,-600.00
7291,-540.00
7292,-420.00
7293,-320.00
7294,-180.00
7295,-60.00
7296,0.00
7297,0.00
7298,-60.00
7299,-160.00
7300,-300.00
7301,-420.00
7302,-540.00
7303,-600.00
7304,-600.00
7305,-540.00
7306,-420.00
7307,-300.00
7308,-160.00
7309,-60.00
7310,0.00
7311,0.00
7312,-40.00
7313,-140.00
7314,-280.00
7315,-400.00
7316,-520.00
7317,-600.00
7318,-600.00
7319,-560.00
7320,-440.00
7321,-320.00
7322,-200.00
7323,-80.00
7324,0.00
7325,0.00
7326,-40.00
7327,-140.00
7328,-280.00
7329,-400.00
7330,-520.00
7331,-580.00
7332,-600.00
7333,-560.00
7334,-460.00
7335,-340.00
7336,-200.00
7337,-80.00
7338,0.00
7339,0.00
7340,-40.00
7341,-140.00
7342,-280.00
7343,-400.00
7344,-520.00
7345,-580.00
7346,-600.00
7347,-560.00
7348,-460.00
7349,-340.00
7350,-220.00
7351,-120.00
7352,-60.00
7353,-40.00
7354,-80.00
7355,-160.00
7356,-240.00
7357,-340.00
7358,-400.00
7359,-440.00
7360,-440.00
7361,-420.00
7362,-360.00
7363,-320.00
7364,-280.00
7365,-260.00
7366,-240.00
7367,-260.00
7368,-280.00
7369,-280.00
7370,-300.00
7371,-300.00
7372,-300.00
7373,-300.00
7374,-300.00
7375,-320.00
7376,-300.00
7377,-300.00
7378,-300.00
7379,-300.00
7380,-300.00
7381,-300.00
7382,-300.00
7383,-300.00
7384,-300.00
7385,-300.00
7386,-320.00
7387,-300.00
7388,-300.00
7389,-300.00
7390,-300.00
7391,-300.00
7392,-300.00
7393,-300.00
7394,-320.00
7395,-300.00
7396,-300.00
7397,-300.00
7398,-300.00
7399,-300.00
7400,-300.00
7401,-300.00
7402,-300.00
7403,-300.00
7404,-300.00
